5496,-1,-1,-1,-1,-1,-1,-1,-1,-1,5544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5512,-1,-1,-1,-1,5496
5496,-1,-1,-1,-1,-1,-1,-1,-1,-1,5496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5511,5512,5513,5514,-1,-1,-1,5528,-1,-1,-1,-1,5496
5496,5513,5513,5513,-1,-1,-1,-1,-1,-1,5512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5512,-1,-1,-1,-1,-1,-1,5513,-1,-1,-1,-1,5496
5496,-1,-1,-1,-1,-1,-1,-1,-1,-1,5528,-1,-1,-1,5511,5512,5513,5514,5514,5514,5514,5514,5514,5514,5514,5514,5514,5528,-1,-1,-1,-1,-1,-1,5513,-1,-1,-1,-1,5496
5496,-1,-1,-1,-1,-1,-1,-1,-1,-1,5544,-1,-1,-1,5513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5544,-1,-1,-1,-1,-1,-1,5513,-1,-1,-1,-1,5496
5496,-1,-1,-1,-1,5496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5496,-1,-1,-1,-1,-1,-1,5513,-1,-1,-1,-1,5496
5496,-1,-1,-1,-1,5512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5512,-1,-1,4014,4015,-1,-1,5513,-1,-1,-1,-1,5496
5496,-1,-1,-1,-1,5528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5511,5512,5513,5514,5514,5514,5514,5514,5514,5514,5528,-1,-1,4030,4031,-1,-1,-1,-1,-1,-1,-1,5496
5496,-1,-1,-1,-1,5544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5544,-1,-1,4046,4047,-1,-1,-1,-1,-1,-1,-1,5496
5496,-1,-1,-1,-1,5511,5512,5513,5514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5496
5496,-1,-1,-1,-1,5512,-1,-1,-1,-1,-1,-1,-1,5513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5496
5512,5700,5701,5700,5701,5528,-1,-1,-1,-1,-1,-1,-1,5513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5732,5733,5528,-1,-1,-1,-1,-1,-1,-1,-1,-1,2638,2639,5496
5528,5716,5717,5716,5717,5544,-1,-1,-1,-1,-1,-1,-1,5513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5748,5749,5544,-1,-1,-1,-1,-1,-1,-1,-1,-1,2654,2655,5512
5544,5543,5544,5545,5546,5546,5543,5544,5545,5546,5543,5544,5545,5546,5546,5546,5546,5546,5546,5546,5546,5546,5546,5546,5544,5545,5546,5546,5546,5546,5546,5546,5546,5546,5546,5546,5546,5546,5546,5546
